_id,address,baths,beds,cost,sq_ft,data_type,city,zip,source,lat,lon
5e1509d3708b1eed4f3b9dbd, 605 e 46th st  #a,2.0,2.0,484999.0,864.0,Residential,Austin,78751,austin_realty,30.3076859,-97.7217909
5e1509d3708b1eed4f3b9dbe, 8508 alophia dr,4.0,4.0,484900.0,3245.0,Residential,Austin,78739,austin_realty,30.1874089,-97.9251336
5e1509d3708b1eed4f3b9dbf, 6201 hyside dr  #a,3.0,3.0,484900.0,2206.0,Residential,Austin,78723,austin_realty,30.306317,-97.671115
5e1509d3708b1eed4f3b9dc0, 11900 viscaya way  #143,3.0,4.0,484000.0,2444.0,Residential,Austin,78726,austin_realty,30.4328341,-97.8421712
5e1509d3708b1eed4f3b9dc1, 13616 cibolo trce,3.0,3.0,482488.0,1905.0,Residential,Austin,78717,austin_realty,30.4763697,-97.7833771
5e1509d3708b1eed4f3b9dc2, 7329 cordoba dr,4.0,3.0,481900.0,2516.0,Residential,Austin,78724,austin_realty,30.293788,-97.64125399999999
5e1509d3708b1eed4f3b9dc3, 12406 simmental dr,3.0,3.0,481820.0,1868.0,Residential,Austin,78732,austin_realty,30.267153,-97.7430608
5e1509d3708b1eed4f3b9dc4, 16506 westview trl,2.0,4.0,480000.0,2401.0,Residential,Austin,78737,austin_realty,30.1390904,-97.9704613
5e1509d3708b1eed4f3b9dc5, 360 nueces st  #3308,1.0,1.0,480000.0,732.0,Residential,Austin,78701,austin_realty,30.2673094,-97.74990369999999
5e1509d3708b1eed4f3b9dc6, 360 nueces st  #2701,1.0,1.0,479900.0,801.0,Residential,Austin,78701,austin_realty,30.2673094,-97.74990369999999
5e1509d3708b1eed4f3b9dc7, 4361 s congress ave  #412,2.0,2.0,479900.0,1468.0,Residential,Austin,78745,austin_realty,30.2177976,-97.7667556
5e1509d3708b1eed4f3b9dc8, 4515 slickrock cv,4.0,4.0,479500.0,3577.0,Residential,Austin,78747,austin_realty,30.1463898,-97.7799172
5e1509d3708b1eed4f3b9dc9, 1703 hillcrest ln,2.0,3.0,479500.0,1434.0,Residential,Austin,78721,austin_realty,30.278095,-97.67674889999999
5e1509d3708b1eed4f3b9dca, 15005 nightingale ln,3.0,4.0,479000.0,2544.0,Residential,Austin,78734,austin_realty,30.3622297,-97.9459425
5e1509d3708b1eed4f3b9dcb, 2918 ranch road 620  #r-297,4.0,4.0,479000.0,1793.0,Residential,Austin,78734,austin_realty,30.3919722,-97.93722690000001
5e1509d3708b1eed4f3b9dcc, 8701 el rey blvd,2.0,4.0,479000.0,2019.0,Residential,Austin,78737,austin_realty,30.2253782,-97.8979933
5e1509d3708b1eed4f3b9dcd, 13008 wells fargo trl,4.0,5.0,475000.0,2900.0,Residential,Austin,78737,austin_realty,30.2235031,-98.0084479
5e1509d3708b1eed4f3b9dce, 7025 auckland dr,3.0,3.0,475000.0,2545.0,Residential,Austin,78749,austin_realty,30.2118816,-97.89116729999999
5e1509d3708b1eed4f3b9dcf, 54 rainey st  #607,2.0,2.0,475000.0,1164.0,Residential,Austin,78701,austin_realty,30.2569797,-97.7397337
5e1509d3708b1eed4f3b9dd0, 4026 shavano dr,3.0,4.0,475000.0,2945.0,Residential,Austin,78749,austin_realty,30.1828602,-97.8608304
5e1509d3708b1eed4f3b9dd1, 4901 santa anna st,1.0,3.0,475000.0,1443.0,Residential,Austin,78721,austin_realty,30.274183,-97.68616209999999
5e1509d3708b1eed4f3b9dd2, 11906 arabian trl,2.0,3.0,475000.0,1746.0,Residential,Austin,78759,austin_realty,30.42431899999999,-97.75344779999999
5e1509d3708b1eed4f3b9dd3, 2905 lyons rd  #2,3.0,2.0,475000.0,944.0,Residential,Austin,78702,austin_realty,30.2632559,-97.7066888
5e1509d3708b1eed4f3b9dd4, 1900 barton springs rd  #1036,2.0,2.0,474900.0,1019.0,Residential,Austin,78704,austin_realty,30.2648342,-97.76369439999999
5e1509d3708b1eed4f3b9dd5, 3600 s lamar blvd  #400,2.0,2.0,474900.0,1236.0,Residential,Austin,78704,austin_realty,30.2398077,-97.7878554
5e1509d3708b1eed4f3b9dd6, 16629 chevalin st,3.0,4.0,470306.0,2819.0,Residential,Austin,78738,austin_realty,30.300582,-98.0166994
5e1509d3708b1eed4f3b9dd7, 222 west ave  #1703,1.0,1.0,470000.0,687.0,Residential,Austin,78701,austin_realty,30.2673357,-97.75182889999999
5e1509d3708b1eed4f3b9dd8, 11505 champion dr,2.0,4.0,470000.0,2016.0,Residential,Austin,78750,austin_realty,30.4351947,-97.7893654
5e1509d3708b1eed4f3b9dd9, 2918 ranch road 620  #p-291,3.0,3.0,470000.0,2030.0,Residential,Austin,78734,austin_realty,30.39316999999999,-97.93702669999999
5e1509d3708b1eed4f3b9dda, 5000 lansing dr  #1,2.0,4.0,469000.0,1594.0,Residential,Austin,78745,austin_realty,30.2204375,-97.7913189
5e1509d3708b1eed4f3b9ddb, 609 mendocino ln,3.0,3.0,468990.0,2441.0,Residential,Austin,78737,austin_realty,30.1853578,-97.9887017
5e1509d3708b1eed4f3b9ddc, 908 nueces st  #13,1.0,2.0,468000.0,907.0,Residential,Austin,78701,austin_realty,30.27318,-97.747405
5e1509d3708b1eed4f3b9ddd, 9105 villa norte dr  #vh16,2.0,3.0,466000.0,2075.0,Residential,Austin,78726,austin_realty,30.4313032,-97.8429185
5e1509d3708b1eed4f3b9dde, 8107 chrysler bnd,4.0,4.0,465990.0,2881.0,Residential,Austin,78744,austin_realty,30.1486374,-97.7202185
5e1509d3708b1eed4f3b9ddf, 16302 sydney carol ln,2.0,2.0,465697.0,1832.0,Residential,Austin,78734,austin_realty,30.4094144,-97.93238769999999
5e1509d3708b1eed4f3b9de0, 1147 webberville rd,2.0,3.0,465000.0,1040.0,Residential,Austin,78721,austin_realty,30.2766855,-97.6872116
5e1509d3708b1eed4f3b9de1, 5604 trelawney ln,2.0,3.0,465000.0,2327.0,Residential,Austin,78739,austin_realty,30.1875562,-97.8825985
5e1509d3708b1eed4f3b9de2, 1120 omega st  #1,3.0,3.0,465000.0,1463.0,Residential,Austin,78721,austin_realty,30.26901,-97.6819642
5e1509d3708b1eed4f3b9de3, 3202 norwood hill rd,3.0,4.0,465000.0,1636.0,Residential,Austin,78723,austin_realty,30.2980716,-97.67899609999999
5e1509d3708b1eed4f3b9de4, 1412 gracy dr,3.0,4.0,464900.0,2552.0,Residential,Austin,78758,austin_realty,30.3906159,-97.6947283
5e1509d3708b1eed4f3b9de5, 4815 star jasmine drive,3.0,4.0,462063.0,1931.0,Residential,Austin,78723,austin_realty,30.2933389,-97.6751607
5e1509d3708b1eed4f3b9de6, 10016 barbrook dr,3.0,4.0,462000.0,3301.0,Residential,Austin,78726,austin_realty,30.436565,-97.8306976
5e1509d3708b1eed4f3b9de7, 6100 florencia ln,3.0,3.0,461900.0,2445.0,Residential,Austin,78724,austin_realty,30.291756,-97.64247399999999
5e1509d3708b1eed4f3b9de8, 7301 jument dr,2.0,3.0,461732.0,2227.0,Residential,Austin,78738,austin_realty,30.3010764,-98.01593869999999
5e1509d3708b1eed4f3b9de9, 4814 star jasmine drive,3.0,4.0,461705.0,1931.0,Residential,Austin,78723,austin_realty,30.2933389,-97.6751607
5e1509d3708b1eed4f3b9dea, 7713 black mountain dr,3.0,4.0,460000.0,2892.0,Residential,Austin,78736,austin_realty,30.2372733,-97.9012683
5e1509d3708b1eed4f3b9deb, 360 nueces st  #1801,1.0,1.0,460000.0,801.0,Residential,Austin,78701,austin_realty,30.2673094,-97.74990369999999
5e1509d3708b1eed4f3b9dec, 1707 astor pl,2.0,3.0,459900.0,1530.0,Residential,Austin,78721,austin_realty,30.2841905,-97.6865861
5e1509d3708b1eed4f3b9ded, 5312 downs dr  #1,3.0,3.0,459900.0,1571.0,Residential,Austin,78721,austin_realty,30.279471,-97.67769299999999
5e1509d3708b1eed4f3b9dee, 909 ellingson ln,2.0,2.0,459500.0,987.0,Residential,Austin,78751,austin_realty,30.3034553,-97.71957499999999
5e1509d3708b1eed4f3b9def, 360 nueces st  #1301,1.0,1.0,459000.0,801.0,Residential,Austin,78701,austin_realty,30.2673094,-97.74990369999999
5e1509d3708b1eed4f3b9df0, 14711 great eagle,3.0,3.0,459000.0,2280.0,Residential,Austin,78734,austin_realty,30.3847293,-97.9260266
5e1509d3708b1eed4f3b9df1, 1125 saucedo st  #2,2.0,2.0,458990.0,1097.0,Residential,Austin,78721,austin_realty,30.267326,-97.68898
5e1509d3708b1eed4f3b9df2, 13704 hunters pass,3.0,3.0,458000.0,2324.0,Residential,Austin,78734,austin_realty,30.3704616,-97.9165021
5e1509d3708b1eed4f3b9df3, 2709 e 5th st  #2206,2.0,2.0,457125.0,1219.0,Residential,Austin,78702,austin_realty,30.2565991,-97.7120972
5e1509d3708b1eed4f3b9df4, 2100 wood acre ln  #5,3.0,3.0,455000.0,2287.0,Residential,Austin,78733,austin_realty,30.3409557,-97.85490159999999
5e1509d3708b1eed4f3b9df5, 8907 covey ct,2.0,3.0,452500.0,1638.0,Residential,Austin,78758,austin_realty,30.3643021,-97.7113973
5e1509d3708b1eed4f3b9df6, 150 drury ln,4.0,4.0,450000.0,2829.0,Residential,Austin,78737,austin_realty,30.2015817,-97.9713554
5e1509d3708b1eed4f3b9df7, 5921 hiline rd  #2203,2.0,2.0,450000.0,1237.0,Residential,Austin,78734,austin_realty,30.430535,-97.93907349999999
5e1509d3708b1eed4f3b9df8, 360 nueces st  #1901,1.0,1.0,450000.0,801.0,Residential,Austin,78701,austin_realty,30.2673094,-97.74990369999999
5e1509d3708b1eed4f3b9df9, 6201 hyside dr  #b,3.0,3.0,450000.0,2206.0,Residential,Austin,78723,austin_realty,30.306317,-97.671115
5e1509d3708b1eed4f3b9dfa, 910 w 25th st  #201,3.0,3.0,450000.0,1190.0,Residential,Austin,78705,austin_realty,30.2897337,-97.7473675
5e1509d3708b1eed4f3b9dfb, 6107 john chisum ln,3.0,4.0,450000.0,2566.0,Residential,Austin,78749,austin_realty,30.2230936,-97.8689927
5e1509d3708b1eed4f3b9dfc, 800 embassy dr  #121,1.0,1.0,450000.0,755.0,Residential,Austin,78702,austin_realty,30.2673362,-97.7323084
5e1509d3708b1eed4f3b9dfd, 6434 ira ingram dr,2.0,3.0,450000.0,2176.0,Residential,Austin,78749,austin_realty,30.2265364,-97.871331
5e1509d3708b1eed4f3b9dfe, 7605 covered bridge dr,3.0,4.0,450000.0,3005.0,Residential,Austin,78736,austin_realty,30.2387436,-97.90139590000001
5e1509d3708b1eed4f3b9dff, 3212 festus dr,3.0,3.0,450000.0,2535.0,Residential,Austin,78748,austin_realty,30.165547,-97.85569199999999
5e1509d3708b1eed4f3b9e00, 2305 shamrock ave  #1,2.0,2.0,449990.0,1076.0,Residential,Austin,78757,austin_realty,30.3658608,-97.7272527
5e1509d3708b1eed4f3b9e01, 13621 mariscan st,4.0,4.0,449990.0,2803.0,Residential,Austin,78652,austin_realty,30.1297061,-97.8451528
5e1509d3708b1eed4f3b9e02, 1121 prospect ave,1.0,3.0,449900.0,946.0,Residential,Austin,78702,austin_realty,30.2662992,-97.7171772
5e1509d3708b1eed4f3b9e03, 5507 woodrow ave  #2,3.0,2.0,449900.0,1054.0,Residential,Austin,78756,austin_realty,30.3267126,-97.7339258
5e1509d3708b1eed4f3b9e04, 911 stobaugh st  #2,3.0,2.0,449900.0,1099.0,Residential,Austin,78757,austin_realty,30.34677,-97.7154429
5e1509d3708b1eed4f3b9e05, 360 nueces st  #1109,1.0,1.0,449900.0,744.0,Residential,Austin,78701,austin_realty,30.2673094,-97.74990369999999
5e1509d3708b1eed4f3b9e06, 6005 florencia ln,3.0,3.0,449900.0,2203.0,Residential,Austin,78724,austin_realty,30.290674,-97.64255999999999
5e1509d3708b1eed4f3b9e07, 8404 gilwice ln,3.0,4.0,449900.0,2433.0,Residential,Austin,78744,austin_realty,30.23163,-97.71325
5e1509d3708b1eed4f3b9e08, 12812 majestic oaks dr,3.0,4.0,449500.0,2659.0,Residential,Austin,78732,austin_realty,30.37289389999999,-97.89850369999999
5e1509d3708b1eed4f3b9e09, 7602 brookhollow cv,2.0,4.0,449500.0,2618.0,Residential,Austin,78752,austin_realty,30.3281511,-97.6822186
5e1509d3708b1eed4f3b9e0a, 7108 scenic brook dr,2.0,4.0,449000.0,2416.0,Residential,Austin,78736,austin_realty,30.2367932,-97.88472469999999
5e1509d3708b1eed4f3b9e0b, 4806 ribbecke ave  #2,3.0,3.0,449000.0,1495.0,Residential,Austin,78721,austin_realty,30.2798291,-97.68306659999999
5e1509d3708b1eed4f3b9e0c, 4418 banister ln  #2,2.0,2.0,449000.0,1074.0,Residential,Austin,78745,austin_realty,30.2244824,-97.782033
5e1509d3708b1eed4f3b9e0d, 192 whispering wind way,4.0,4.0,449000.0,3290.0,Residential,Austin,78737,austin_realty,30.1608802,-97.9963726
5e1509d3708b1eed4f3b9e0e, 814 ne north bluff dr  #97,3.0,3.0,449000.0,1569.0,Residential,Austin,78745,austin_realty,30.193231,-97.77104
5e1509d3708b1eed4f3b9e10, 11102 bending bough trl,2.0,3.0,448900.0,2100.0,Residential,Austin,78758,austin_realty,30.3853435,-97.6999025
5e1509d3708b1eed4f3b9e11, 4001 red river st  #4,3.0,2.0,448000.0,1274.0,Residential,Austin,78751,austin_realty,30.2986177,-97.7223716
5e1509d3708b1eed4f3b9e12, 2804 s 1 st  #1111,2.0,2.0,448000.0,1230.0,Residential,Austin,78704,austin_realty,30.2374464,-97.7637956
5e1509d3708b1eed4f3b9e13, 12508 simmental dr,3.0,4.0,447480.0,1847.0,Residential,Austin,78732,austin_realty,30.267153,-97.7430608
5e1509d3708b1eed4f3b9e14, 2804 s 1 st  #1104,2.0,1.0,446000.0,1230.0,Residential,Austin,78704,austin_realty,30.2374464,-97.7637956
5e1509d3708b1eed4f3b9e15, 13121 cardinal flower dr,2.0,3.0,445915.0,1693.0,Residential,Austin,78739,austin_realty,30.1645727,-97.8852449
5e1509d3708b1eed4f3b9e16, 1417 kramer ln  #8,4.0,3.0,444900.0,2104.0,Residential,Austin,78758,austin_realty,30.3831818,-97.699754
5e1509d3708b1eed4f3b9e17, 4817 star jasmine drive,3.0,4.0,442999.0,1931.0,Residential,Austin,78723,austin_realty,30.2933389,-97.6751607
5e1509d3708b1eed4f3b9e18, 6709 fireoak dr,2.0,3.0,440000.0,1739.0,Residential,Austin,78759,austin_realty,30.4233534,-97.7640386
5e1509d3708b1eed4f3b9e19, 8601 barasinga trl,3.0,3.0,440000.0,2371.0,Residential,Austin,78749,austin_realty,30.2052859,-97.85819479999999
5e1509d3708b1eed4f3b9e1a, 211 cartwheel bnd,4.0,3.0,439999.0,2571.0,Residential,Austin,78738,austin_realty,30.3482812,-98.0147061
5e1509d3708b1eed4f3b9e1b, 1417 kramer ln  #9,4.0,3.0,439900.0,2104.0,Residential,Austin,78758,austin_realty,30.3831818,-97.699754
5e1509d3708b1eed4f3b9e1c, 4812 star jasmine dr,3.0,3.0,439635.0,1572.0,Residential,Austin,78723,austin_realty,30.2933389,-97.6751607
5e1509d3708b1eed4f3b9e1d, 102 cartwheel bend,3.0,3.0,439365.0,1702.0,Residential,Austin,78738,austin_realty,30.3483479,-98.014756
5e1509d3708b1eed4f3b9e1e, 14907 oklahoma st,3.0,3.0,439000.0,2145.0,Residential,Austin,78734,austin_realty,30.394074,-97.9226149
5e1509d3708b1eed4f3b9e1f, 7009 zachary dr,2.0,3.0,439000.0,1800.0,Residential,Austin,78724,austin_realty,30.305537,-97.6463009
5e1509d3708b1eed4f3b9e20, 5924 s congress ave  #14-s,3.0,3.0,439000.0,1608.0,Residential,Austin,78745,austin_realty,30.2014933,-97.77637469999999
5e1509d3708b1eed4f3b9e21, 1121 omega st  #2,3.0,3.0,439000.0,1436.0,Residential,Austin,78721,austin_realty,30.2688651,-97.68157190000001
5e1509d3708b1eed4f3b9e22, 2050 lohmans spur rd  #103,4.0,3.0,438800.0,1910.0,Residential,Austin,78734,austin_realty,30.34018529999999,-97.9710691
5e1509d3708b1eed4f3b9e23, 3201 catalina dr,3.0,4.0,438700.0,2046.0,Residential,Austin,78741,austin_realty,30.2207226,-97.7374054
5e1509d3708b1eed4f3b9e24, 13502 cibolo trce,3.0,3.0,437012.0,1767.0,Residential,Austin,78717,austin_realty,30.4763697,-97.7833771
5e1509d3708b1eed4f3b9e25, 13504 cibolo trce,3.0,3.0,435685.0,1820.0,Residential,Austin,78717,austin_realty,30.4763697,-97.7833771
5e1509d3708b1eed4f3b9e26, 800 embassy dr  #410,1.0,1.0,435000.0,856.0,Residential,Austin,78702,austin_realty,30.2673362,-97.7323084
5e1509d3708b1eed4f3b9e27, 11425 sabinal mesa dr,3.0,3.0,435000.0,2431.0,Residential,Austin,78739,austin_realty,30.17106909999999,-97.8710121
5e1509d3708b1eed4f3b9e28, 6917 auckland dr,3.0,4.0,435000.0,2390.0,Residential,Austin,78749,austin_realty,30.2105766,-97.88996589999999
5e1509d3708b1eed4f3b9e29, 2216 thornton rd  #121,2.0,2.0,435000.0,1272.0,Residential,Austin,78704,austin_realty,30.2461757,-97.77189930000002
5e1509d3708b1eed4f3b9e2a, 602 w odell st  #b,3.0,2.0,435000.0,1030.0,Residential,Austin,78752,austin_realty,30.3388941,-97.7141546
5e1509d3708b1eed4f3b9e2b, 3121 lomita dr,2.0,4.0,435000.0,2001.0,Residential,Austin,78738,austin_realty,30.3090605,-97.9217299
5e1509d3708b1eed4f3b9e2c, 1008 arcadia ave,1.0,3.0,435000.0,1300.0,Residential,Austin,78757,austin_realty,30.3329496,-97.72482149999999
5e1509d3708b1eed4f3b9e2d, 1707 spyglass dr  #55,2.0,2.0,435000.0,1394.0,Residential,Austin,78746,austin_realty,30.2568351,-97.79132849999999
5e1509d3708b1eed4f3b9e2e, 6800 manchaca rd  #32,3.0,4.0,434900.0,2005.0,Residential,Austin,78745,austin_realty,30.204065,-97.80683719999999
5e1509d3708b1eed4f3b9e2f, 4006 turquoise cv,3.0,3.0,434900.0,1604.0,Residential,Austin,78749,austin_realty,30.208818,-97.8431805
5e1509d3708b1eed4f3b9e30, 8404 chrysler bnd,2.0,3.0,434900.0,2178.0,Residential,Austin,78744,austin_realty,30.1486374,-97.7202185
5e1509d3708b1eed4f3b9e31, 6505 grover ave  #1,2.0,2.0,434500.0,1248.0,Residential,Austin,78757,austin_realty,30.3346334,-97.7256517
5e1509d3708b1eed4f3b9e32, 16613 chevalin st,3.0,3.0,433462.0,2150.0,Residential,Austin,78738,austin_realty,30.300582,-98.0166994
5e1509d3708b1eed4f3b9e33, 19009 pequenia cv,3.0,4.0,432420.0,2101.0,Residential,Austin,78738,austin_realty,30.267153,-97.7430608
5e1509d3708b1eed4f3b9e34, 3207 brillen stone lane,3.0,4.0,432074.0,3032.0,Residential,Austin,78728,austin_realty,30.4611071,-97.6797836
5e1509d3708b1eed4f3b9e35, 18500 tanner bayou loop,3.0,4.0,432000.0,2684.0,Residential,Austin,78738,austin_realty,30.3277459,-98.0334776
5e1509d3708b1eed4f3b9e36, 8012 donnelley dr,4.0,4.0,430007.0,2511.0,Residential,Austin,78744,austin_realty,30.1510785,-97.71986799999999
5e1509d3708b1eed4f3b9e37, 12401 white eagle rd,2.0,3.0,430000.0,2043.0,Residential,Austin,78748,austin_realty,30.1454796,-97.8504588
5e1509d3708b1eed4f3b9e38, 1413 green forest dr  #2,3.0,3.0,430000.0,1100.0,Residential,Austin,78745,austin_realty,30.2205709,-97.7868175
5e1509d3708b1eed4f3b9e39, 7613 gault st  #b,2.0,2.0,430000.0,904.0,Residential,Austin,78757,austin_realty,30.34719979999999,-97.72024739999999
5e1509d3708b1eed4f3b9e3a, 3704 rip ford dr,3.0,3.0,430000.0,2103.0,Residential,Austin,78732,austin_realty,30.3758855,-97.8867659
5e1509d3708b1eed4f3b9e3b, 8504 bestride bnd,3.0,4.0,429990.0,2501.0,Residential,Austin,78744,austin_realty,30.1528354,-97.7190158
5e1509d3708b1eed4f3b9e3c, 1900 barton springs rd  #4038,1.0,1.0,429900.0,887.0,Residential,Austin,78704,austin_realty,30.2648342,-97.76369439999999
5e1509d3708b1eed4f3b9e3d, 12414 reserve creek  #20,3.0,3.0,429900.0,1911.0,Residential,Austin,78748,austin_realty,30.1475644,-97.85246049999999
5e1509d3708b1eed4f3b9e3e, 305 e 31st st  #2,3.0,3.0,429900.0,1147.0,Residential,Austin,78705,austin_realty,30.2935544,-97.73522600000001
5e1509d3708b1eed4f3b9e3f, 8604 chrysler bnd,2.0,3.0,429900.0,2178.0,Residential,Austin,78744,austin_realty,30.1486374,-97.7202185
5e1509d3708b1eed4f3b9e40, 4813 star jasmine dr,3.0,3.0,429371.0,1572.0,Residential,Austin,78723,austin_realty,30.2933389,-97.6751607
5e1509d3708b1eed4f3b9e41, 4415 tello path,2.0,4.0,429000.0,2137.0,Residential,Austin,78749,austin_realty,30.1938748,-97.8609579
5e1509d3708b1eed4f3b9e42, 13618 terrett trce,3.0,2.0,428892.0,1475.0,Residential,Austin,78717,austin_realty,30.2045458,-97.792746
5e1509d3708b1eed4f3b9e43, 13505 cibolo trce,3.0,2.0,427559.0,1610.0,Residential,Austin,78717,austin_realty,30.4763697,-97.7833771
5e1509d3708b1eed4f3b9e44, 10707 beckwood dr,3.0,4.0,427000.0,2484.0,Residential,Austin,78726,austin_realty,30.4429201,-97.824664
5e1509d3708b1eed4f3b9e45, 5115 lancaster ct,1.0,3.0,425000.0,900.0,Residential,Austin,78723,austin_realty,30.30842509999999,-97.7056602
5e1509d3708b1eed4f3b9e46, 3104 funston st,1.0,2.0,425000.0,945.0,Residential,Austin,78703,austin_realty,30.30506759999999,-97.7576924
5e1509d3708b1eed4f3b9e47, 1703 winsted ln,2.0,3.0,425000.0,1248.0,Residential,Austin,78703,austin_realty,30.2889371,-97.7624043
5e1509d3708b1eed4f3b9e48, 7206 bethune st  #a,3.0,3.0,425000.0,1612.0,Residential,Austin,78752,austin_realty,30.3306575,-97.698206
5e1509d3708b1eed4f3b9e49, 1735 spyglass dr  #121,2.0,3.0,425000.0,1650.0,Residential,Austin,78746,austin_realty,30.2580352,-97.7904303
5e1509d3708b1eed4f3b9e4a, 310 harris dr,3.0,4.0,425000.0,2600.0,Residential,Austin,78737,austin_realty,30.3994327,-97.6553481
5e1509d3708b1eed4f3b9e4b, 4600 langtry ln,3.0,4.0,425000.0,2549.0,Residential,Austin,78749,austin_realty,30.22597979999999,-97.8403013
5e1509d3708b1eed4f3b9e4c, 7104 creekside dr  #2,3.0,2.0,425000.0,1657.0,Residential,Austin,78752,austin_realty,30.3231991,-97.6849026
5e1509d3708b1eed4f3b9e4d, 8401 cima serena ct,2.0,3.0,425000.0,1769.0,Residential,Austin,78759,austin_realty,30.3741122,-97.7460203
5e1509d3708b1eed4f3b9e4e, 1317 mearns meadow blvd,2.0,3.0,425000.0,1680.0,Residential,Austin,78758,austin_realty,30.3738952,-97.7043135
5e1509d3708b1eed4f3b9e4f, 2211 santa rita st,2.0,3.0,425000.0,1056.0,Residential,Austin,78702,austin_realty,30.2573721,-97.71911809999999
5e1509d3708b1eed4f3b9e50, 2721 dulce ln  #122,2.0,2.0,425000.0,1255.0,Residential,Austin,78704,austin_realty,30.241754,-97.7657547
5e1509d3708b1eed4f3b9e51, 1508 chasewood dr,2.0,4.0,425000.0,2468.0,Residential,Austin,78727,austin_realty,30.421347,-97.6804377
5e1509d3708b1eed4f3b9e52, 8211 edgemoor pl,3.0,3.0,425000.0,2165.0,Residential,Austin,78749,austin_realty,30.2092082,-97.8547943
5e1509d3708b1eed4f3b9e53, 903 e oltorf st,3.0,3.0,425000.0,1530.0,Residential,Austin,78704,austin_realty,30.235445,-97.74777999999999
5e1509d3708b1eed4f3b9e54, 2710 zaragosa st,1.0,1.0,425000.0,520.0,Residential,Austin,78702,austin_realty,30.2638159,-97.7095422
5e1509d3708b1eed4f3b9e55, 2303 klamath walk,4.0,4.0,425000.0,2976.0,Residential,Austin,78754,austin_realty,30.3642629,-97.6545441
5e1509d3708b1eed4f3b9e56, 1800 blue cat ln,2.0,3.0,424500.0,2000.0,Residential,Austin,78734,austin_realty,30.3903038,-97.9631388
5e1509d3708b1eed4f3b9e57, 135 double eagle dr  #135,3.0,3.0,424000.0,2258.0,Residential,Austin,78738,austin_realty,30.354785,-97.985975
5e1509d3708b1eed4f3b9e58, 707 cardinal ln  #d4,3.0,2.0,424000.0,1442.0,Residential,Austin,78704,austin_realty,30.2350425,-97.7683423
5e1509d3708b1eed4f3b9e59, 5621 wagon train rd,2.0,3.0,424000.0,1846.0,Residential,Austin,78749,austin_realty,30.2229889,-97.8610429
5e1509d3708b1eed4f3b9e5a, 908 nueces st  #45,1.0,1.0,424000.0,862.0,Residential,Austin,78701,austin_realty,30.27318,-97.747405
5e1509d3708b1eed4f3b9e5b, 3213 western dr,2.0,3.0,422500.0,1709.0,Residential,Austin,78745,austin_realty,30.211389,-97.8243269
5e1509d3708b1eed4f3b9e5c, 19011 pequenia cv,3.0,3.0,421240.0,2165.0,Residential,Austin,78738,austin_realty,30.267153,-97.7430608
5e1509d3708b1eed4f3b9e5d, 3305 brillen stone lane,3.0,4.0,420200.0,2643.0,Residential,Austin,78728,austin_realty,30.4611071,-97.6797836
5e1509d3708b1eed4f3b9e5e, 1300 mc kie dr  #11,3.0,3.0,420000.0,1624.0,Residential,Austin,78752,austin_realty,30.3308911,-97.69268319999999
5e1509d3708b1eed4f3b9e5f, 6209 aviara dr,3.0,3.0,420000.0,2276.0,Residential,Austin,78735,austin_realty,30.2434693,-97.8759106
5e1509d3708b1eed4f3b9e60, 4814 harmon ave,1.0,2.0,419995.0,856.0,Residential,Austin,78751,austin_realty,30.3076042,-97.71376889999999
5e1509d3708b1eed4f3b9e61, 7908 orizzonte st,3.0,4.0,419990.0,2501.0,Residential,Austin,78744,austin_realty,30.267153,-97.7430608
5e1509d3708b1eed4f3b9e62, 8309 donnelley dr,3.0,4.0,419990.0,2736.0,Residential,Austin,78744,austin_realty,30.1510785,-97.71986799999999
5e1509d3708b1eed4f3b9e63, 6800 manchaca rd  #23,3.0,3.0,419900.0,1891.0,Residential,Austin,78745,austin_realty,30.204065,-97.80683719999999
5e1509d3708b1eed4f3b9e64, 2005 pennsylvania ave  #b,2.0,2.0,419900.0,861.0,Residential,Austin,78702,austin_realty,30.2717632,-97.7179408
5e1509d3708b1eed4f3b9e65, 13612 terrett trce,3.0,2.0,419612.0,1513.0,Residential,Austin,78717,austin_realty,30.2045458,-97.792746
5e1509d3708b1eed4f3b9e66, 5104 maulding pass,2.0,3.0,419000.0,1706.0,Residential,Austin,78749,austin_realty,30.2290275,-97.8468143
5e1509d3708b1eed4f3b9e67, 5317 westminster dr,2.0,3.0,419000.0,1237.0,Residential,Austin,78723,austin_realty,30.301937,-97.6863741
5e1509d3708b1eed4f3b9e68, 9512 eagle knoll dr,3.0,4.0,417999.0,2723.0,Residential,Austin,78717,austin_realty,30.493233,-97.7594752
5e1509d3708b1eed4f3b9e69, 8713 puckett ct,2.0,3.0,417000.0,2140.0,Residential,Austin,78749,austin_realty,30.20280109999999,-97.8570471
5e1509d3708b1eed4f3b9e6a, 9404 temecula pass,3.0,4.0,415000.0,2995.0,Residential,Austin,78717,austin_realty,30.5124833,-97.745511
5e1509d3708b1eed4f3b9e6b, 4513 s 2nd st  #b,2.0,2.0,415000.0,1050.0,Residential,Austin,78745,austin_realty,30.219439,-97.775117
5e1509d3708b1eed4f3b9e6c, 1405 s redondo dr s,3.0,4.0,415000.0,1716.0,Residential,Austin,78721,austin_realty,30.2803877,-97.68232460000002
5e1509d3708b1eed4f3b9e6d, 8410 roan ln,3.0,4.0,415000.0,1874.0,Residential,Austin,78736,austin_realty,30.2381018,-97.8986738
